datee,symbol,close_price,,,,,,,
2022-01-01,BTC,"47,738.00",,,,,,,
2022-02-01,XRP,0.6282,,,,,,,
2022-02-01,SOL,109.981,,,,,,,
2022-02-01,ETH,"2,787.16",,,,,,,
2022-02-01,BTC,"38,709.70",,,,,,,
2022-03-01,XRP,0.7838,,,,,,,
2022-03-01,SOL,98.63,,,,,,,
2022-03-01,ETH,"2,975.81",,,,,,,
2022-03-01,BTC,"44,420.30",,,,,,,
2022-04-01,XRP,0.8277,,,,,,,
2022-04-01,SOL,134.599,,,,,,,
2022-04-01,ETH,"3,456.18",,,,,,,
2022-04-01,BTC,"46,297.00",,,,,,,
2022-05-01,XRP,0.607,,,,,,,
2022-05-01,SOL,89.681,,,,,,,
2022-05-01,ETH,"2,825.80",,,,,,,
2022-05-01,BTC,"38,461.00",,,,,,,
2022-06-01,XRP,0.398,,,,,,,
2022-06-01,SOL,40.1,,,,,,,
2022-06-01,ETH,"1,818.07",,,,,,,
2022-06-01,BTC,"29,798.50",,,,,,,
2022-07-01,XRP,0.314,,,,,,,
2022-07-01,SOL,32.846,,,,,,,
2022-07-01,ETH,"1,058.94",,,,,,,
2022-07-01,BTC,"19,262.90",,,,,,,
2022-08-01,XRP,0.3791,,,,,,,
2022-08-01,SOL,41.749,,,,,,,
2022-08-01,ETH,"1,630.10",,,,,,,
2022-08-01,BTC,"23,271.20",,,,,,,
2022-09-01,XRP,0.3331,,,,,,,
2022-09-01,SOL,31.603,,,,,,,
2022-09-01,ETH,"1,585.48",,,,,,,
2022-09-01,BTC,"20,126.10",,,,,,,
2022-10-01,XRP,0.4754,,,,,,,
2022-10-01,SOL,32.443,,,,,,,
2022-10-01,ETH,"1,311.80",,,,,,,
2022-10-01,BTC,"19,311.90",,,,,,,
2022-11-01,XRP,0.4636,,,,,,,
2022-11-01,SOL,32.203,,,,,,,
2022-11-01,ETH,"1,579.64",,,,,,,
2022-11-01,BTC,"20,483.50",,,,,,,
2022-12-01,XRP,0.3967,,,,,,,
2022-12-01,SOL,13.504,,,,,,,
2022-12-01,ETH,"1,276.05",,,,,,,
2022-12-01,BTC,"16,972.00",,,,,,,
2022-01-02,XRP,0.8587,,,,,,,
2022-01-02,SOL,176.367,,,,,,,
2022-01-02,ETH,"3,830.67",,,,,,,
2022-01-02,BTC,"47,311.80",,,,,,,
2022-02-02,XRP,0.6008,,,,,,,
2022-02-02,SOL,101.908,,,,,,,
2022-02-02,ETH,"2,681.00",,,,,,,
2022-02-02,BTC,"36,890.20",,,,,,,
2022-03-02,XRP,0.7688,,,,,,,
2022-03-02,SOL,100.702,,,,,,,
2022-03-02,ETH,"2,947.14",,,,,,,
2022-03-02,BTC,"43,912.80",,,,,,,
2022-04-02,XRP,0.8237,,,,,,,
2022-04-02,SOL,132.376,,,,,,,
2022-04-02,ETH,"3,442.34",,,,,,,
2022-04-02,BTC,"45,811.00",,,,,,,
2022-05-02,XRP,0.6144,,,,,,,
2022-05-02,SOL,87.462,,,,,,,
2022-05-02,ETH,"2,856.01",,,,,,,
2022-05-02,BTC,"38,514.00",,,,,,,
2022-06-02,XRP,0.4054,,,,,,,
2022-06-02,SOL,40.864,,,,,,,
2022-06-02,ETH,"1,834.64",,,,,,,
2022-06-02,BTC,"30,455.50",,,,,,,
2022-07-02,XRP,0.3155,,,,,,,
2022-07-02,SOL,33.348,,,,,,,
2022-07-02,ETH,"1,066.60",,,,,,,
2022-07-02,BTC,"19,243.20",,,,,,,
2022-08-02,XRP,0.3715,,,,,,,
2022-08-02,SOL,39.733,,,,,,,
2022-08-02,ETH,"1,631.48",,,,,,,
2022-08-02,BTC,"22,988.60",,,,,,,
2022-09-02,XRP,0.3314,,,,,,,
2022-09-02,SOL,31.257,,,,,,,
2022-09-02,ETH,"1,575.34",,,,,,,
2022-09-02,BTC,"19,952.70",,,,,,,
2022-10-02,XRP,0.4483,,,,,,,
2022-10-02,SOL,32.064,,,,,,,
2022-10-02,ETH,"1,275.74",,,,,,,
2022-10-02,BTC,"19,052.20",,,,,,,
2022-11-02,XRP,0.4499,,,,,,,
2022-11-02,SOL,30.813,,,,,,,
2022-11-02,ETH,"1,519.04",,,,,,,
2022-11-02,BTC,"20,154.40",,,,,,,
2022-12-02,XRP,0.3963,,,,,,,
2022-12-02,SOL,13.713,,,,,,,
2022-12-02,ETH,"1,295.69",,,,,,,
2022-12-02,BTC,"17,093.60",,,,,,,
2022-01-03,XRP,0.8317,,,,,,,
2022-01-03,SOL,170.039,,,,,,,
2022-01-03,ETH,"3,764.24",,,,,,,
2022-01-03,BTC,"46,430.20",,,,,,,
2022-02-03,XRP,0.6096,,,,,,,
2022-02-03,SOL,101.675,,,,,,,
2022-02-03,ETH,"2,692.80",,,,,,,
2022-02-03,BTC,"37,287.80",,,,,,,
2022-03-03,XRP,0.7518,,,,,,,
2022-03-03,SOL,95.649,,,,,,,
2022-03-03,ETH,"2,834.91",,,,,,,
2022-03-03,BTC,"42,463.00",,,,,,,
2022-04-03,XRP,0.8431,,,,,,,
2022-04-03,SOL,136.804,,,,,,,
2022-04-03,ETH,"3,521.10",,,,,,,
2022-04-03,BTC,"46,407.00",,,,,,,
2022-05-03,XRP,0.6046,,,,,,,
2022-05-03,SOL,85.833,,,,,,,
2022-05-03,ETH,"2,781.47",,,,,,,
2022-05-03,BTC,"37,718.00",,,,,,,
2022-06-03,XRP,0.3904,,,,,,,
2022-06-03,SOL,38.265,,,,,,,
2022-06-03,ETH,"1,775.29",,,,,,,
2022-06-03,BTC,"29,700.90",,,,,,,
2022-07-03,XRP,0.3214,,,,,,,
2022-07-03,SOL,33.397,,,,,,,
2022-07-03,ETH,"1,074.08",,,,,,,
2022-07-03,BTC,"19,309.90",,,,,,,
2022-08-03,XRP,0.3695,,,,,,,
2022-08-03,SOL,38.56,,,,,,,
2022-08-03,ETH,"1,618.08",,,,,,,
2022-08-03,BTC,"22,820.80",,,,,,,
2022-09-03,XRP,0.3296,,,,,,,
2022-09-03,SOL,31.12,,,,,,,
2022-09-03,ETH,"1,557.55",,,,,,,
2022-09-03,BTC,"19,831.40",,,,,,,
2022-10-03,XRP,0.4623,,,,,,,
2022-10-03,SOL,32.888,,,,,,,
2022-10-03,ETH,"1,323.41",,,,,,,
2022-10-03,BTC,"19,628.30",,,,,,,
2022-11-03,XRP,0.4549,,,,,,,
2022-11-03,SOL,30.86,,,,,,,
2022-11-03,ETH,"1,531.08",,,,,,,
2022-11-03,BTC,"20,206.40",,,,,,,
2022-12-03,XRP,0.3871,,,,,,,
2022-12-03,SOL,13.293,,,,,,,
2022-12-03,ETH,"1,240.46",,,,,,,
2022-12-03,BTC,"16,884.50",,,,,,,
2022-01-04,XRP,0.8229,,,,,,,
2022-01-04,SOL,167.767,,,,,,,
2022-01-04,ETH,"3,789.52",,,,,,,
2022-01-04,BTC,"45,837.30",,,,,,,
2022-02-04,XRP,0.6556,,,,,,,
2022-02-04,SOL,112.401,,,,,,,
2022-02-04,ETH,"2,994.99",,,,,,,
2022-02-04,BTC,"41,567.60",,,,,,,
2022-03-04,XRP,0.7128,,,,,,,
2022-03-04,SOL,88.275,,,,,,,
2022-03-04,ETH,"2,622.15",,,,,,,
2022-03-04,BTC,"39,142.70",,,,,,,
2022-04-04,XRP,0.8265,,,,,,,
2022-04-04,SOL,132.132,,,,,,,
2022-04-04,ETH,"3,520.41",,,,,,,
2022-04-04,BTC,"46,629.00",,,,,,,
2022-05-04,XRP,0.6461,,,,,,,
2022-05-04,SOL,92.792,,,,,,,
2022-05-04,ETH,"2,940.70",,,,,,,
2022-05-04,BTC,"39,688.00",,,,,,,
2022-06-04,XRP,0.3924,,,,,,,
2022-06-04,SOL,38.953,,,,,,,
2022-06-04,ETH,"1,804.37",,,,,,,
2022-06-04,BTC,"29,864.30",,,,,,,
2022-07-04,XRP,0.3286,,,,,,,
2022-07-04,SOL,36.706,,,,,,,
2022-07-04,ETH,"1,151.19",,,,,,,
2022-07-04,BTC,"20,215.80",,,,,,,
2022-08-04,XRP,0.3708,,,,,,,
2022-08-04,SOL,38.804,,,,,,,
2022-08-04,ETH,"1,606.94",,,,,,,
2022-08-04,BTC,"22,612.10",,,,,,,
2022-09-04,XRP,0.3317,,,,,,,
2022-09-04,SOL,32.13,,,,,,,
2022-09-04,ETH,"1,578.89",,,,,,,
2022-09-04,BTC,"19,999.90",,,,,,,
2022-10-04,XRP,0.4796,,,,,,,
2022-10-04,SOL,34.101,,,,,,,
2022-10-04,ETH,"1,361.48",,,,,,,
2022-10-04,BTC,"20,340.20",,,,,,,
2022-11-04,XRP,0.506,,,,,,,
2022-11-04,SOL,33.737,,,,,,,
2022-11-04,ETH,"1,645.01",,,,,,,
2022-11-04,BTC,"21,145.90",,,,,,,
2022-12-04,XRP,0.3897,,,,,,,
2022-12-04,SOL,13.71,,,,,,,
2022-12-04,ETH,"1,279.74",,,,,,,
2022-12-04,BTC,"17,112.60",,,,,,,
2022-01-05,XRP,0.7712,,,,,,,
2022-01-05,SOL,154.54,,,,,,,
2022-01-05,ETH,"3,535.86",,,,,,,
2022-01-05,BTC,"43,425.90",,,,,,,
2022-02-05,XRP,0.6662,,,,,,,
2022-02-05,SOL,113.912,,,,,,,
2022-02-05,ETH,"3,013.81",,,,,,,
2022-02-05,BTC,"41,412.10",,,,,,,
2022-03-05,XRP,0.7539,,,,,,,
2022-03-05,SOL,89.623,,,,,,,
2022-03-05,ETH,"2,665.42",,,,,,,
2022-03-05,BTC,"39,395.80",,,,,,,
2022-04-05,XRP,0.8164,,,,,,,
2022-04-05,SOL,126.784,,,,,,,
2022-04-05,ETH,"3,406.78",,,,,,,
2022-04-05,BTC,"45,506.00",,,,,,,
2022-05-05,XRP,0.5981,,,,,,,
2022-05-05,SOL,84.438,,,,,,,
2022-05-05,ETH,"2,747.46",,,,,,,
2022-05-05,BTC,"36,544.00",,,,,,,
2022-06-05,XRP,0.3954,,,,,,,
2022-06-05,SOL,38.523,,,,,,,
2022-06-05,ETH,"1,806.71",,,,,,,
2022-06-05,BTC,"29,913.00",,,,,,,
2022-07-05,XRP,0.3257,,,,,,,
2022-07-05,SOL,35.411,,,,,,,
2022-07-05,ETH,"1,133.90",,,,,,,
2022-07-05,BTC,"20,200.60",,,,,,,
2022-08-05,XRP,0.3764,,,,,,,
2022-08-05,SOL,40.573,,,,,,,
2022-08-05,ETH,"1,737.71",,,,,,,
2022-08-05,BTC,"23,308.20",,,,,,,
2022-09-05,XRP,0.3329,,,,,,,
2022-09-05,SOL,32.157,,,,,,,
2022-09-05,ETH,"1,617.07",,,,,,,
2022-09-05,BTC,"19,793.10",,,,,,,
2022-10-05,XRP,0.4887,,,,,,,
2022-10-05,SOL,34.04,,,,,,,
2022-10-05,ETH,"1,352.07",,,,,,,
2022-10-05,BTC,"20,157.50",,,,,,,
2022-11-05,XRP,0.493,,,,,,,
2022-11-05,SOL,36.874,,,,,,,
2022-11-05,ETH,"1,627.07",,,,,,,
2022-11-05,BTC,"21,301.60",,,,,,,
2022-12-05,XRP,0.3894,,,,,,,
2022-12-05,SOL,13.823,,,,,,,
2022-12-05,ETH,"1,259.56",,,,,,,
2022-12-05,BTC,"16,966.50",,,,,,,
2022-01-06,XRP,0.7796,,,,,,,
2022-01-06,SOL,150.336,,,,,,,
2022-01-06,ETH,"3,407.77",,,,,,,
2022-01-06,BTC,"43,097.50",,,,,,,
2022-02-06,XRP,0.6827,,,,,,,
2022-02-06,SOL,115.286,,,,,,,
2022-02-06,ETH,"3,056.20",,,,,,,
2022-02-06,BTC,"42,392.20",,,,,,,
2022-03-06,XRP,0.7247,,,,,,,
2022-03-06,SOL,84.538,,,,,,,
2022-03-06,ETH,"2,549.40",,,,,,,
2022-03-06,BTC,"38,403.10",,,,,,,
2022-04-06,XRP,0.7596,,,,,,,
2022-04-06,SOL,112.99,,,,,,,
2022-04-06,ETH,"3,169.58",,,,,,,
2022-04-06,BTC,"43,173.00",,,,,,,
2022-05-06,XRP,0.6022,,,,,,,
2022-05-06,SOL,81.639,,,,,,,
2022-05-06,ETH,"2,692.88",,,,,,,
2022-05-06,BTC,"36,009.00",,,,,,,
2022-06-06,XRP,0.4028,,,,,,,
2022-06-06,SOL,42.387,,,,,,,
2022-06-06,ETH,"1,859.99",,,,,,,
2022-06-06,BTC,"31,367.60",,,,,,,
2022-07-06,XRP,0.3324,,,,,,,
2022-07-06,SOL,37.037,,,,,,,
2022-07-06,ETH,"1,186.45",,,,,,,
2022-07-06,BTC,"20,561.10",,,,,,,
2022-08-06,XRP,0.3714,,,,,,,
2022-08-06,SOL,40.055,,,,,,,
2022-08-06,ETH,"1,690.27",,,,,,,
2022-08-06,BTC,"22,944.20",,,,,,,
2022-09-06,XRP,0.3214,,,,,,,
2022-09-06,SOL,30.872,,,,,,,
2022-09-06,ETH,"1,557.85",,,,,,,
2022-09-06,BTC,"18,786.40",,,,,,,
2022-10-06,XRP,0.4936,,,,,,,
2022-10-06,SOL,33.369,,,,,,,
2022-10-06,ETH,"1,352.27",,,,,,,
2022-10-06,BTC,"19,956.70",,,,,,,
2022-11-06,XRP,0.471,,,,,,,
2022-11-06,SOL,32.627,,,,,,,
2022-11-06,ETH,"1,570.86",,,,,,,
2022-11-06,BTC,"20,916.30",,,,,,,
2022-12-06,XRP,0.3915,,,,,,,
2022-12-06,SOL,14.3,,,,,,,
2022-12-06,ETH,"1,271.26",,,,,,,
2022-12-06,BTC,"17,089.30",,,,,,,
2022-01-07,XRP,0.7626,,,,,,,
2022-01-07,SOL,136.405,,,,,,,
2022-01-07,ETH,"3,195.31",,,,,,,
2022-01-07,BTC,"41,546.70",,,,,,,
2022-02-07,XRP,0.8312,,,,,,,
2022-02-07,SOL,117.512,,,,,,,
2022-02-07,ETH,"3,140.18",,,,,,,
2022-02-07,BTC,"43,833.90",,,,,,,
2022-03-07,XRP,0.7201,,,,,,,
2022-03-07,SOL,81.786,,,,,,,
2022-03-07,ETH,"2,492.53",,,,,,,
2022-03-07,BTC,"38,024.80",,,,,,,
2022-04-07,XRP,0.7876,,,,,,,
2022-04-07,SOL,118.577,,,,,,,
2022-04-07,ETH,"3,228.84",,,,,,,
2022-04-07,BTC,"43,448.00",,,,,,,
2022-05-07,XRP,0.5807,,,,,,,
2022-05-07,SOL,78.841,,,,,,,
2022-05-07,ETH,"2,636.03",,,,,,,
2022-05-07,BTC,"35,468.00",,,,,,,
2022-06-07,XRP,0.4077,,,,,,,
2022-06-07,SOL,39.321,,,,,,,
2022-06-07,ETH,"1,813.72",,,,,,,
2022-06-07,BTC,"31,128.80",,,,,,,
2022-07-07,XRP,0.3427,,,,,,,
2022-07-07,SOL,38.484,,,,,,,
2022-07-07,ETH,"1,238.15",,,,,,,
2022-07-07,BTC,"21,637.80",,,,,,,
2022-08-07,XRP,0.3723,,,,,,,
2022-08-07,SOL,40.594,,,,,,,
2022-08-07,ETH,"1,700.29",,,,,,,
2022-08-07,BTC,"23,175.30",,,,,,,
2022-09-07,XRP,0.3368,,,,,,,
2022-09-07,SOL,32.681,,,,,,,
2022-09-07,ETH,"1,629.51",,,,,,,
2022-09-07,BTC,"19,281.50",,,,,,,
2022-10-07,XRP,0.5178,,,,,,,
2022-10-07,SOL,32.98,,,,,,,
2022-10-07,ETH,"1,330.99",,,,,,,
2022-10-07,BTC,"19,531.30",,,,,,,
2022-11-07,XRP,0.465,,,,,,,
2022-11-07,SOL,29.599,,,,,,,
2022-11-07,ETH,"1,567.57",,,,,,,
2022-11-07,BTC,"20,589.00",,,,,,,
2022-12-07,XRP,0.3833,,,,,,,
2022-12-07,SOL,13.493,,,,,,,
2022-12-07,ETH,"1,231.04",,,,,,,
2022-12-07,BTC,"16,835.20",,,,,,,
2022-01-08,XRP,0.7447,,,,,,,
2022-01-08,SOL,142.033,,,,,,,
2022-01-08,ETH,"3,080.02",,,,,,,
2022-01-08,BTC,"41,672.00",,,,,,,
2022-02-08,XRP,0.8762,,,,,,,
2022-02-08,SOL,113.293,,,,,,,
2022-02-08,ETH,"3,115.88",,,,,,,
2022-02-08,BTC,"44,038.20",,,,,,,
2022-03-08,XRP,0.7208,,,,,,,
2022-03-08,SOL,82.308,,,,,,,
2022-03-08,ETH,"2,577.21",,,,,,,
2022-03-08,BTC,"38,744.80",,,,,,,
2022-04-08,XRP,0.7552,,,,,,,
2022-04-08,SOL,110.009,,,,,,,
2022-04-08,ETH,"3,193.93",,,,,,,
2022-04-08,BTC,"42,275.00",,,,,,,
2022-05-08,XRP,0.5662,,,,,,,
2022-05-08,SOL,75.317,,,,,,,
2022-05-08,ETH,"2,519.98",,,,,,,
2022-05-08,BTC,"34,060.00",,,,,,,
2022-06-08,XRP,0.4005,,,,,,,
2022-06-08,SOL,38.805,,,,,,,
2022-06-08,ETH,"1,793.00",,,,,,,
2022-06-08,BTC,"30,201.60",,,,,,,
2022-07-08,XRP,0.3408,,,,,,,
2022-07-08,SOL,38.134,,,,,,,
2022-07-08,ETH,"1,216.33",,,,,,,
2022-07-08,BTC,"21,611.20",,,,,,,
2022-08-08,XRP,0.3788,,,,,,,
2022-08-08,SOL,42.23,,,,,,,
2022-08-08,ETH,"1,778.42",,,,,,,
2022-08-08,BTC,"23,816.30",,,,,,,
2022-09-08,XRP,0.3396,,,,,,,
2022-09-08,SOL,33.603,,,,,,,
2022-09-08,ETH,"1,634.85",,,,,,,
2022-09-08,BTC,"19,317.40",,,,,,,
2022-10-08,XRP,0.5172,,,,,,,
2022-10-08,SOL,32.576,,,,,,,
2022-10-08,ETH,"1,315.05",,,,,,,
2022-10-08,BTC,"19,415.00",,,,,,,
2022-11-08,XRP,0.406,,,,,,,
2022-11-08,SOL,24.314,,,,,,,
2022-11-08,ETH,"1,335.25",,,,,,,
2022-11-08,BTC,"18,527.40",,,,,,,
2022-12-08,XRP,0.3943,,,,,,,
2022-12-08,SOL,13.69,,,,,,,
2022-12-08,ETH,"1,280.29",,,,,,,
2022-12-08,BTC,"17,225.70",,,,,,,
2022-01-09,XRP,0.7528,,,,,,,
2022-01-09,SOL,140.755,,,,,,,
2022-01-09,ETH,"3,150.30",,,,,,,
2022-01-09,BTC,"41,848.30",,,,,,,
2022-02-09,XRP,0.8698,,,,,,,
2022-02-09,SOL,113.991,,,,,,,
2022-02-09,ETH,"3,243.62",,,,,,,
2022-02-09,BTC,"44,388.90",,,,,,,
2022-03-09,XRP,0.7657,,,,,,,
2022-03-09,SOL,88.089,,,,,,,
2022-03-09,ETH,"2,726.94",,,,,,,
2022-03-09,BTC,"41,929.00",,,,,,,
2022-04-09,XRP,0.7622,,,,,,,
2022-04-09,SOL,112.812,,,,,,,
2022-04-09,ETH,"3,259.35",,,,,,,
2022-04-09,BTC,"42,767.00",,,,,,,
2022-05-09,XRP,0.4877,,,,,,,
2022-05-09,SOL,61.967,,,,,,,
2022-05-09,ETH,"2,229.10",,,,,,,
2022-05-09,BTC,"30,095.00",,,,,,,
2022-06-09,XRP,0.4002,,,,,,,
2022-06-09,SOL,39.948,,,,,,,
2022-06-09,ETH,"1,788.06",,,,,,,
2022-06-09,BTC,"30,097.80",,,,,,,
2022-07-09,XRP,0.3448,,,,,,,
2022-07-09,SOL,38.07,,,,,,,
2022-07-09,ETH,"1,216.94",,,,,,,
2022-07-09,BTC,"21,587.50",,,,,,,
2022-08-09,XRP,0.3674,,,,,,,
2022-08-09,SOL,40.353,,,,,,,
2022-08-09,ETH,"1,702.80",,,,,,,
2022-08-09,BTC,"23,146.70",,,,,,,
2022-09-09,XRP,0.3569,,,,,,,
2022-09-09,SOL,34.719,,,,,,,
2022-09-09,ETH,"1,718.81",,,,,,,
2022-09-09,BTC,"21,365.20",,,,,,,
2022-10-09,XRP,0.5326,,,,,,,
2022-10-09,SOL,32.923,,,,,,,
2022-10-09,ETH,"1,323.41",,,,,,,
2022-10-09,BTC,"19,441.00",,,,,,,
2022-11-09,XRP,0.3321,,,,,,,
2022-11-09,SOL,14.016,,,,,,,
2022-11-09,ETH,"1,100.84",,,,,,,
2022-11-09,BTC,"15,886.90",,,,,,,
2022-12-09,XRP,0.3888,,,,,,,
2022-12-09,SOL,13.58,,,,,,,
2022-12-09,ETH,"1,262.86",,,,,,,
2022-12-09,BTC,"17,125.70",,,,,,,
2022-01-10,XRP,0.7401,,,,,,,
2022-01-10,SOL,135.964,,,,,,,
2022-01-10,ETH,"3,085.43",,,,,,,
2022-01-10,BTC,"41,832.20",,,,,,,
2022-02-10,XRP,0.8255,,,,,,,
2022-02-10,SOL,106.19,,,,,,,
2022-02-10,ETH,"3,071.83",,,,,,,
2022-02-10,BTC,"43,521.00",,,,,,,
2022-03-10,XRP,0.7361,,,,,,,
2022-03-10,SOL,82.871,,,,,,,
2022-03-10,ETH,"2,606.50",,,,,,,
2022-03-10,BTC,"39,416.30",,,,,,,
2022-04-10,XRP,0.7542,,,,,,,
2022-04-10,SOL,111.044,,,,,,,
2022-04-10,ETH,"3,201.84",,,,,,,
2022-04-10,BTC,"42,138.00",,,,,,,
2022-05-10,XRP,0.5132,,,,,,,
2022-05-10,SOL,66.673,,,,,,,
2022-05-10,ETH,"2,342.30",,,,,,,
2022-05-10,BTC,"31,007.50",,,,,,,
2022-06-10,XRP,0.3815,,,,,,,
2022-06-10,SOL,37.119,,,,,,,
2022-06-10,ETH,"1,663.02",,,,,,,
2022-06-10,BTC,"29,083.30",,,,,,,
2022-07-10,XRP,0.3253,,,,,,,
2022-07-10,SOL,36.69,,,,,,,
2022-07-10,ETH,"1,167.35",,,,,,,
2022-07-10,BTC,"20,847.40",,,,,,,
2022-08-10,XRP,0.3814,,,,,,,
2022-08-10,SOL,42.462,,,,,,,
2022-08-10,ETH,"1,853.46",,,,,,,
2022-08-10,BTC,"23,962.90",,,,,,,
2022-09-10,XRP,0.3573,,,,,,,
2022-09-10,SOL,35.055,,,,,,,
2022-09-10,ETH,"1,774.38",,,,,,,
2022-09-10,BTC,"21,650.40",,,,,,,
2022-10-10,XRP,0.4938,,,,,,,
2022-10-10,SOL,31.934,,,,,,,
2022-10-10,ETH,"1,290.04",,,,,,,
2022-10-10,BTC,"19,134.60",,,,,,,
2022-11-10,XRP,0.3947,,,,,,,
2022-11-10,SOL,17.638,,,,,,,
2022-11-10,ETH,"1,299.15",,,,,,,
2022-11-10,BTC,"17,589.10",,,,,,,
2022-12-10,XRP,0.3866,,,,,,,
2022-12-10,SOL,13.577,,,,,,,
2022-12-10,ETH,"1,266.62",,,,,,,
2022-12-10,BTC,"17,127.20",,,,,,,
2022-01-11,XRP,0.7699,,,,,,,
2022-01-11,SOL,140.209,,,,,,,
2022-01-11,ETH,"3,237.89",,,,,,,
2022-01-11,BTC,"42,733.20",,,,,,,
2022-02-11,XRP,0.759,,,,,,,
2022-02-11,SOL,96.483,,,,,,,
2022-02-11,ETH,"2,927.63",,,,,,,
2022-02-11,BTC,"42,388.40",,,,,,,
2022-03-11,XRP,0.8031,,,,,,,
2022-03-11,SOL,80.665,,,,,,,
2022-03-11,ETH,"2,556.96",,,,,,,
2022-03-11,BTC,"38,730.20",,,,,,,
2022-04-11,XRP,0.6946,,,,,,,
2022-04-11,SOL,99.532,,,,,,,
2022-04-11,ETH,"2,978.29",,,,,,,
2022-04-11,BTC,"39,497.00",,,,,,,
2022-05-11,XRP,0.4157,,,,,,,
2022-05-11,SOL,50.647,,,,,,,
2022-05-11,ETH,"2,080.79",,,,,,,
2022-05-11,BTC,"29,068.20",,,,,,,
2022-06-11,XRP,0.3596,,,,,,,
2022-06-11,SOL,33.874,,,,,,,
2022-06-11,ETH,"1,531.42",,,,,,,
2022-06-11,BTC,"28,403.40",,,,,,,
2022-07-11,XRP,0.3151,,,,,,,
2022-07-11,SOL,33.448,,,,,,,
2022-07-11,ETH,"1,096.43",,,,,,,
2022-07-11,BTC,"19,963.20",,,,,,,
2022-08-11,XRP,0.3801,,,,,,,
2022-08-11,SOL,42.757,,,,,,,
2022-08-11,ETH,"1,880.28",,,,,,,
2022-08-11,BTC,"23,935.30",,,,,,,
2022-09-11,XRP,0.3552,,,,,,,
2022-09-11,SOL,34.99,,,,,,,
2022-09-11,ETH,"1,766.93",,,,,,,
2022-09-11,BTC,"21,834.90",,,,,,,
2022-10-11,XRP,0.4861,,,,,,,
2022-10-11,SOL,30.81,,,,,,,
2022-10-11,ETH,"1,279.97",,,,,,,
2022-10-11,BTC,"19,059.10",,,,,,,
2022-11-11,XRP,0.3843,,,,,,,
2022-11-11,SOL,16.451,,,,,,,
2022-11-11,ETH,"1,288.63",,,,,,,
2022-11-11,BTC,"17,049.90",,,,,,,
2022-12-11,XRP,0.381,,,,,,,
2022-12-11,SOL,13.423,,,,,,,
2022-12-11,ETH,"1,263.42",,,,,,,
2022-12-11,BTC,"17,093.30",,,,,,,
2022-01-12,XRP,0.7979,,,,,,,
2022-01-12,SOL,151.437,,,,,,,
2022-01-12,ETH,"3,370.89",,,,,,,
2022-01-12,BTC,"43,901.00",,,,,,,
2022-02-12,XRP,0.8217,,,,,,,
2022-02-12,SOL,95.891,,,,,,,
2022-02-12,ETH,"2,917.10",,,,,,,
2022-02-12,BTC,"42,205.20",,,,,,,
2022-03-12,XRP,0.7858,,,,,,,
2022-03-12,SOL,81.402,,,,,,,
2022-03-12,ETH,"2,569.80",,,,,,,
2022-03-12,BTC,"38,814.30",,,,,,,
2022-04-12,XRP,0.7146,,,,,,,
2022-04-12,SOL,103.181,,,,,,,
2022-04-12,ETH,"3,027.25",,,,,,,
2022-04-12,BTC,"40,078.00",,,,,,,
2022-05-12,XRP,0.3849,,,,,,,
2022-05-12,SOL,44.622,,,,,,,
2022-05-12,ETH,"1,955.36",,,,,,,
2022-05-12,BTC,"28,976.00",,,,,,,
2022-06-12,XRP,0.3432,,,,,,,
2022-06-12,SOL,30.62,,,,,,,
2022-06-12,ETH,"1,435.46",,,,,,,
2022-06-12,BTC,"26,606.30",,,,,,,
2022-07-12,XRP,0.3117,,,,,,,
2022-07-12,SOL,32.667,,,,,,,
2022-07-12,ETH,"1,038.56",,,,,,,
2022-07-12,BTC,"19,330.90",,,,,,,
2022-08-12,XRP,0.3794,,,,,,,
2022-08-12,SOL,45.439,,,,,,,
2022-08-12,ETH,"1,957.63",,,,,,,
2022-08-12,BTC,"24,398.70",,,,,,,
2022-09-12,XRP,0.3598,,,,,,,
2022-09-12,SOL,37.458,,,,,,,
2022-09-12,ETH,"1,716.42",,,,,,,
2022-09-12,BTC,"22,395.30",,,,,,,
2022-10-12,XRP,0.4882,,,,,,,
2022-10-12,SOL,31.156,,,,,,,
2022-10-12,ETH,"1,294.57",,,,,,,
2022-10-12,BTC,"19,154.80",,,,,,,
2022-11-12,XRP,0.3634,,,,,,,
2022-11-12,SOL,14.544,,,,,,,
2022-11-12,ETH,"1,256.29",,,,,,,
2022-11-12,BTC,"16,795.20",,,,,,,
2022-12-12,XRP,0.3872,,,,,,,
2022-12-12,SOL,13.314,,,,,,,
2022-12-12,ETH,"1,275.02",,,,,,,
2022-12-12,BTC,"17,210.40",,,,,,,
2023-01-01,XRP,0.3387,,,,,,,
2023-01-01,SOL,10,,,,,,,
2023-01-01,ETH,"1,200.52",,,,,,,
2023-01-01,BTC,"16,618.40",,,,,,,
2023-02-01,XRP,0.4133,,,,,,,
2023-02-01,SOL,24.986,,,,,,,
2023-02-01,ETH,"1,642.10",,,,,,,
2023-02-01,BTC,"23,725.60",,,,,,,
2023-03-01,XRP,0.3837,,,,,,,
2023-03-01,SOL,22.52,,,,,,,
2023-03-01,ETH,"1,666.09",,,,,,,
2023-03-01,BTC,"23,642.20",,,,,,,
2023-04-01,XRP,0.5095,,,,,,,
2023-04-01,SOL,21.072,,,,,,,
2023-04-01,ETH,"1,820.78",,,,,,,
2023-04-01,BTC,"28,456.10",,,,,,,
